,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
78,"['<ARG0>There was a terrorist attack at the air base</ARG0> <ARG1>another chinks in the armor of the media</ARG1> .', '<ARG0>The air base was attacked by terrorists</ARG0> <ARG1>another chinks in the armor of the media</ARG1> .', '<ARG0>The air base was the target of a terrorist attack</ARG0> <ARG1>another chinks in the armor of the media</ARG1> .', '<ARG0>There was a terrorist attack at the air base</ARG0> <ARG1>another chinks in the armour of the media</ARG1> .', '<ARG0>The air base was attacked by terrorists</ARG0> <ARG1>another chinks in the armour of the media</ARG1> .', '<ARG0>The air base was the target of a terrorist attack</ARG0> <ARG1>another chinks in the armour of the media</ARG1> .', '<ARG0>There was a terrorist attack at the air base</ARG0> <ARG1>another chinK in the armor of the media</ARG1> .', '<ARG0>The air base was attacked by terrorists</ARG0> <ARG1>another chinK in the armor of the media</ARG1> .', '<ARG0>The air base was the target of a terrorist attack</ARG0> <ARG1>another chinK in the armor of the media</ARG1> .']",0,0,0,0,0,0,0
79,"['<ARG0>There was an incident in Pathanskot</ARG0> <ARG1>too exposed the spread of cancer caused by corruption</ARG1> .', '<ARG0>There was an incident in Pathakot</ARG0> <ARG1>too exposed the spread of cancer caused by corruption</ARG1> .', '<ARG0>There was an incident in Pathangkot</ARG0> <ARG1>too exposed the spread of cancer caused by corruption</ARG1> .', '<ARG0>There was an incident in Pathanskot</ARG0> <ARG1>too many people were exposed to the spread of cancer from corruption</ARG1> .', '<ARG0>There was an incident in Pathakot</ARG0> <ARG1>too many people were exposed to the spread of cancer from corruption</ARG1> .', '<ARG0>There was an incident in Pathangkot</ARG0> <ARG1>too many people were exposed to the spread of cancer from corruption</ARG1> .', '<ARG0>There was an incident in Pathanskot</ARG0> <ARG1>too much information has been given about the spread of cancer caused by corruption</ARG1> .', '<ARG0>There was an incident in Pathakot</ARG0> <ARG1>too much information has been given about the spread of cancer caused by corruption</ARG1> .', '<ARG0>There was an incident in Pathangkot</ARG0> <ARG1>too much information has been given about the spread of cancer caused by corruption</ARG1> .']",0,0,0,0,0,0,0
80,"['<ARG1>Police personnel have suffered injuries</ARG1> in <ARG0>there was a clash</ARG0> .', '<ARG1>Police personnel have suffered injuries</ARG1> in <ARG0>it was a clash</ARG0> .', '<ARG1>Police personnel suffered injuries</ARG1> in <ARG0>there was a clash</ARG0> .', '<ARG1>Police personnel suffered injuries</ARG1> in <ARG0>it was a clash</ARG0> .', '<ARG1>Police personnel were injured</ARG1> in <ARG0>there was a clash</ARG0> .', '<ARG1>Police personnel were injured</ARG1> in <ARG0>it was a clash</ARG0> .']",0,0,0,0,0,0,0
81,"['<ARG1>We are going to continue the strike</ARG1> <SIG0>till</SIG0> <ARG0>the Government assures us</ARG0> .', '<ARG1>We are going to continue the strike</ARG1> <SIG0>till</SIG0> <ARG0>the government assures us</ARG0> .', '<ARG1>We are going to continue the strike</ARG1> <SIG0>till</SIG0> <ARG0>we are assured by the government</ARG0> .', '<ARG1>We are going to continue with the strike</ARG1> <SIG0>till</SIG0> <ARG0>the Government assures us</ARG0> .', '<ARG1>We are going to continue with the strike</ARG1> <SIG0>till</SIG0> <ARG0>the government assures us</ARG0> .', '<ARG1>We are going to continue with the strike</ARG1> <SIG0>till</SIG0> <ARG0>we are assured by the government</ARG0> .', '<ARG1>We are going to keep on striking</ARG1> <SIG0>till</SIG0> <ARG0>the Government assures us</ARG0> .', '<ARG1>We are going to keep on striking</ARG1> <SIG0>till</SIG0> <ARG0>the government assures us</ARG0> .', '<ARG1>We are going to keep on striking</ARG1> <SIG0>till</SIG0> <ARG0>we are assured by the government</ARG0> .']",0,0,0,0,0,0,0
82,"['<ARG1>They said they would continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>The bail was paid</ARG0> .', '<ARG1>They said they would continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>There was a release on the bail</ARG0> .', '<ARG1>They said they would continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>The bail was granted</ARG0> .', '<ARG1>They promised to continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>The bail was paid</ARG0> .', '<ARG1>They promised to continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>There was a release on the bail</ARG0> .', '<ARG1>They promised to continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>The bail was granted</ARG0> .', '<ARG1>They were going to continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>The bail was paid</ARG0> .', '<ARG1>They were going to continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>There was a release on the bail</ARG0> .', '<ARG1>They were going to continue demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>The bail was granted</ARG0> .']",0,0,0,0,0,0,0
83,"['<ARG1>The protest was called off</ARG1> <SIG0>as</SIG0> <ARG0>the police relented on their demands</ARG0> .', '<ARG1>The protest was called off</ARG1> <SIG0>as</SIG0> <ARG0>the police accepted their demands</ARG0> .', '<ARG1>The protest was called off</ARG1> <SIG0>as</SIG0> <ARG0>the police agreed to the demand</ARG0> .', '<ARG1>The protest was called off after that</ARG1> <SIG0>as</SIG0> <ARG0>the police relented on their demands</ARG0> .', '<ARG1>The protest was called off after that</ARG1> <SIG0>as</SIG0> <ARG0>the police accepted their demands</ARG0> .', '<ARG1>The protest was called off after that</ARG1> <SIG0>as</SIG0> <ARG0>the police agreed to the demand</ARG0> .', '<ARG1>They decided not to hold a protest</ARG1> <SIG0>as</SIG0> <ARG0>the police relented on their demands</ARG0> .', '<ARG1>They decided not to hold a protest</ARG1> <SIG0>as</SIG0> <ARG0>the police accepted their demands</ARG0> .', '<ARG1>They decided not to hold a protest</ARG1> <SIG0>as</SIG0> <ARG0>the police agreed to the demand</ARG0> .']",0,0,0,0,0,0,0
84,"['In all , <ARG1>there were three people who died</ARG1> in the incident <SIG0>due to</SIG0> <ARG0>there are burns</ARG0> .', 'In all , <ARG1>there were three people who died</ARG1> in the incident <SIG0>due to</SIG0> <ARG0>it burns</ARG0> .', 'In all , <ARG1>three people died, two of them MR PS workers</ARG1> in the incident <SIG0>due to</SIG0> <ARG0>there are burns</ARG0> .', 'In all , <ARG1>three people died, two of them MR PS workers</ARG1> in the incident <SIG0>due to</SIG0> <ARG0>it burns</ARG0> .', 'In all , <ARG1>three people died, two of which were MR PS workers</ARG1> in the incident <SIG0>due to</SIG0> <ARG0>there are burns</ARG0> .', 'In all , <ARG1>three people died, two of which were MR PS workers</ARG1> in the incident <SIG0>due to</SIG0> <ARG0>it burns</ARG0> .']",0,0,0,0,0,0,0
85,"['In all , <ARG1>there were three people who died</ARG1> in <ARG0>there was an incident</ARG0> due to burns .', 'In all , <ARG1>there were three people who died</ARG1> in <ARG0>the incident happened</ARG0> due to burns .', 'In all , <ARG1>three people died, two of them MR PS workers</ARG1> in <ARG0>there was an incident</ARG0> due to burns .', 'In all , <ARG1>three people died, two of them MR PS workers</ARG1> in <ARG0>the incident happened</ARG0> due to burns .', 'In all , <ARG1>three people died, two of which were MR PS workers</ARG1> in <ARG0>there was an incident</ARG0> due to burns .', 'In all , <ARG1>three people died, two of which were MR PS workers</ARG1> in <ARG0>the incident happened</ARG0> due to burns .']",0,0,0,0,0,0,0
86,"['<ARG1>On Monday, two people were killed by the police</ARG1> during <ARG0>there is a protest</ARG0> .', '<ARG1>On Monday, two people were killed by the police</ARG1> during <ARG0>a service protest</ARG0> .', '<ARG1>On Monday, two people were killed by the police</ARG1> during <ARG0>a protest of a delivery</ARG0> .', '<ARG1>The two people who were killed were allegedly shot by the police</ARG1> during <ARG0>there is a protest</ARG0> .', '<ARG1>The two people who were killed were allegedly shot by the police</ARG1> during <ARG0>a service protest</ARG0> .', '<ARG1>The two people who were killed were allegedly shot by the police</ARG1> during <ARG0>a protest of a delivery</ARG0> .', '<ARG1>Two people were allegedly shot to death by the police</ARG1> during <ARG0>there is a protest</ARG0> .', '<ARG1>Two people were allegedly shot to death by the police</ARG1> during <ARG0>a service protest</ARG0> .', '<ARG1>Two people were allegedly shot to death by the police</ARG1> during <ARG0>a protest of a delivery</ARG0> .']",0,0,0,0,0,0,0
87,"['<ARG1>Two people were killed</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday, police were at a protest</ARG0> .', '<ARG1>Two people were killed</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday there was a protest by police</ARG0> .', '<ARG1>Two people were killed</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday there was a protest by the police</ARG0> .', '<ARG1>Two people were dead</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday, police were at a protest</ARG0> .', '<ARG1>Two people were dead</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday there was a protest by police</ARG0> .', '<ARG1>Two people were dead</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday there was a protest by the police</ARG0> .', '<ARG1>Two people were killed by gunfire</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday, police were at a protest</ARG0> .', '<ARG1>Two people were killed by gunfire</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday there was a protest by police</ARG0> .', '<ARG1>Two people were killed by gunfire</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>on Monday there was a protest by the police</ARG0> .']",0,0,0,0,0,0,0
88,"['He said <ARG0>there were protest incidents</ARG0> <ARG1>voting stations are affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .', 'He said <ARG0>there were protests</ARG0> <ARG1>voting stations are affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .', 'He said <ARG0>there have been protest incidents</ARG0> <ARG1>voting stations are affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .', 'He said <ARG0>there were protest incidents</ARG0> <ARG1>voting stations have been affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .', 'He said <ARG0>there were protests</ARG0> <ARG1>voting stations have been affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .', 'He said <ARG0>there have been protest incidents</ARG0> <ARG1>voting stations have been affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .', 'He said <ARG0>there were protest incidents</ARG0> <ARG1>voting stations were affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .', 'He said <ARG0>there were protests</ARG0> <ARG1>voting stations were affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .', 'He said <ARG0>there have been protest incidents</ARG0> <ARG1>voting stations were affected in some areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .']",0,0,0,0,0,0,0
89,"['<ARG1>On Saturday, a group of people protested in theCape Flats</ARG1> <ARG0>there are plans for the victims to be accommodated</ARG0> , SABC radio news reported .', '<ARG1>On Saturday, a group of people protested in theCape Flats</ARG1> <ARG0>there are plans for people who were in the fire shack to be accommodated</ARG0> , SABC radio news reported .', '<ARG1>On Saturday, a group of people protested in theCape Flats</ARG1> <ARG0>there were plans for victims to be accommodated in the fire shack</ARG0> , SABC radio news reported .', '<ARG1>On Saturday, a group of people gathered in the middle of theCape Flats to protest</ARG1> <ARG0>there are plans for the victims to be accommodated</ARG0> , SABC radio news reported .', '<ARG1>On Saturday, a group of people gathered in the middle of theCape Flats to protest</ARG1> <ARG0>there are plans for people who were in the fire shack to be accommodated</ARG0> , SABC radio news reported .', '<ARG1>On Saturday, a group of people gathered in the middle of theCape Flats to protest</ARG1> <ARG0>there were plans for victims to be accommodated in the fire shack</ARG0> , SABC radio news reported .', '<ARG1>On Saturday, a group of residents protested</ARG1> <ARG0>there are plans for the victims to be accommodated</ARG0> , SABC radio news reported .', '<ARG1>On Saturday, a group of residents protested</ARG1> <ARG0>there are plans for people who were in the fire shack to be accommodated</ARG0> , SABC radio news reported .', '<ARG1>On Saturday, a group of residents protested</ARG1> <ARG0>there were plans for victims to be accommodated in the fire shack</ARG0> , SABC radio news reported .']",0,0,0,0,0,0,0
